id,word,freq
4149,devic,140
149,delet,631
14305,unix_async_dn,1
63,type,981
584,compil,595
1680,nspr,57
3500,integr,77
7746,nrappkit,4
16,null,592
413,convert,149
6642,azur,89
7474,nullptr,14
484,turn,158
849,class,240
954,purpl,16
2344,buffer,194
2778,collect,75
2779,cycl,146
2994,nsisupport,51
298,messag,1189
998,event,997
1088,notifi,80
1500,incom,34
6885,telephoni,31
73,multipl,356
1781,instanc,92
1798,const,329
13853,netbsd,2
145,throw,271
1267,navig,274
1782,instanceof,22
2532,unexpect,377
55,secur,387
377,usag,162
3613,necko,26
4782,ipdl,60
187,properli,346
286,left,283
523,right,461
1495,respond,34
2669,nightli,208
4860,trackpad,15
6608,swipe,12
28,correctli,381
227,close,934
405,sent,118
502,connect,213
1421,network,134
2446,packet,11
5240,singleton,9
6923,bluetooth,136
7512,mozbluetooth,3
63,type,981
657,inform,181
823,imprecis,3
6736,cube,4
315,run,302
2269,forev,22
2408,timeout,161
2697,exceed,11
6314,jstest,22
23,format,149
2683,reftest,424
163,break,454
493,request,220
896,click,809
918,present,122
1115,polici,68
1261,play,231
1431,noscript,49
1679,adblock,51
2003,greasemonkey,17
2016,plu,63
2581,video,549
14306,nbcnew,1
14307,redirector,1
46,method,390
2072,static,137
3895,jsobject,115
6464,mfbt,25
7474,nullptr,14
14308,inputstream,1
219,attribut,560
229,row,38
751,render,559
1180,col,12
1234,textarea,158
2014,resiz,256
3602,glitch,34
266,view,613
290,profil,295
357,sourc,280
484,turn,158
849,class,240
954,purpl,16
1144,nativ,247
2344,buffer,194
6453,blob,38
14274,webact,2
119,twice,129
502,connect,213
631,receiv,95
998,event,997
7134,webtelephoni,14
7496,webapi,11
1807,heap,124
2033,alloc,207
3266,arena,24
13856,isalign,2
224,line,755
398,whitespac,64
776,client,81
1392,trail,55
1619,toggl,64
14309,update_nspr,1
14310,update_nss,1
955,disappear,212
1566,intermitt,820
1870,composit,74
3071,flicker,66
4647,webgl,319
6076,canvas,11
186,pars,235
1059,stack,286
1128,root,174
1254,reflect,74
8645,exact,6
466,ignor,243
4824,orient,40
307,correct,194
563,pass,240
624,command,270
1144,nativ,247
1269,environ,45
4550,subprocess,10
6811,pymak,56
3675,mochitest,522
4647,webgl,319
6562,ionmonkey,504
497,provid,202
4929,chromium,18
7429,mtransport,12
14311,jingl,1
14312,sigslot,1
266,view,613
1023,weak,34
36,set,531
139,tri,224
219,attribut,560
252,shouldn,341
437,element,1002
918,present,122
1264,directli,76
2680,restyl,17
140,valu,858
224,line,755
523,right,461
977,scroll,616
1565,pend,21
1566,intermitt,820
2532,unexpect,377
3676,test_bug,314
7623,delta,9
119,twice,129
181,call,678
374,period,18
683,fals,194
811,short,103
6923,bluetooth,136
8575,seten,3
49,time,749
315,run,302
1771,chrome,584
14313,refreshdriv,1
341,input,469
1608,driver,87
977,scroll,616
3236,gestur,30
7264,accessfu,80
349,enabl,840
1619,toggl,64
7264,accessfu,80
7373,gaia,22
46,method,390
466,ignor,243
560,argument,301
1761,enumer,89
1959,app,114
7450,devicestorag,17
148,data,557
276,instead,553
3799,record,41
7675,mediaconduit,3
1935,nsiview,14
7610,getviewfor,4
3110,fetch,35
3799,record,41
14314,sim_readi,1
366,shown,170
922,imag,1017
1169,background,479
24,invalid,526
63,type,981
195,browser,1092
271,mime,54
927,show,314
1261,play,231
2581,video,549
101,local,373
163,break,454
379,defin,294
507,languag,90
1267,navig,274
1959,app,114
235,intern,72
1421,network,134
3657,dashboard,6
922,imag,1017
1169,background,479
1770,anim,353
188,valid,191
329,word,188
788,recogn,34
1008,conform,46
663,regress,687
1566,intermitt,820
4778,jsreftest,46
13548,propertynam,2
13580,markintern,5
597,implement,896
2032,pointer,218
12607,phdr,2
13798,dl_iterate_phdr,2
301,wrong,775
1533,built,80
1988,height,252
201,warn,954
365,variabl,367
737,unus,272
7522,wunus,44
14315,topuri,1
9752,parallel_dir,4
595,cach,470
2510,tile,25
2389,getaccess,22
3033,nsbasewidget,7
483,state,378
508,process,393
657,inform,181
1179,radio,47
7470,broadcast,15
56,slow,315
151,http,448
351,select,989
1702,mous,309
2451,year,14
9026,birth,3
14316,esta,1
149,delet,631
14317,cookiejar,1
2525,recompil,13
5761,mjit,40
5931,jitscript,6
14318,chunkindex,1
14319,patchfram,1
345,initi,375
354,array,356
6885,telephoni,31
6923,bluetooth,136
183,alias,37
49,time,749
1467,popup,268
1532,item,553
1840,highlight,211
14,creat,714
59,gener,423
998,event,997
6923,bluetooth,136
7376,devicefound,3
269,leak,750
12993,typecompart,4
14320,testleftshift,1
173,direct,140
210,default,684
1436,respect,74
14321,refinepolici,1
314,permiss,154
687,manag,371
841,hook,113
14322,idleapi,1
41,templat,167
63,type,981
106,allow,498
140,valu,858
216,paramet,213
1181,constant,104
1441,express,196
1761,enumer,89
3500,integr,77
3895,jsobject,115
6096,jstypedarray,3
14323,valuegett,1
140,valu,858
345,initi,375
813,follow,197
998,event,997
5366,codegen,16
6923,bluetooth,136
301,wrong,775
465,report,485
697,handl,486
1115,polici,68
1342,lock,117
1459,redefin,20
329,word,188
351,select,989
501,point,147
597,implement,896
3503,routin,14
13186,domerror,6
2771,prototyp,199
14324,c_valuetoobject,1
14325,testvalueabi,1
14326,valueabi,1
63,type,981
80,header,428
301,wrong,775
1130,protocol,127
6453,blob,38
314,permiss,154
1267,navig,274
1660,whitelist,43
7520,mozapp,24
6562,ionmonkey,504
7661,isown,5
483,state,378
487,renam,185
1277,enum,46
14327,transportlay,1
445,screen,322
1276,pull,21
1858,bound,108
6813,framebuff,12
782,children,74
1761,enumer,89
1839,nsframelist,31
7368,snprintf,4
7429,mtransport,12
47,plugin,831
136,long,233
797,activ,302
1321,wait,97
1566,intermitt,820
2758,bit,47
3676,test_bug,314
9118,fallout,3
688,packag,194
855,central,188
1024,mozilla,846
3431,python,53
7779,psutil,2
8,control,319
712,load,1006
1025,gecko,94
1144,nativ,247
1267,navig,274
2530,media,251
2542,uri,75
2633,slightli,30
3636,heurist,17
7462,friction,2
7480,pan,20
14328,frustrat,1
14329,intertia,1
140,valu,858
195,browser,1092
595,cach,470
2682,disk,67
8227,stick,18
11714,smart_siz,2
14330,use_old_max,1
240,print,621
460,properti,691
938,know,26
1770,anim,353
4506,compositor,20
201,warn,954
201,warn,954
2724,layer,306
9,detect,176
2759,openbsd,26
922,imag,1017
1053,transit,99
1770,anim,353
1996,flash,419
2339,white,129
10,fix,295
140,valu,858
224,line,755
301,wrong,775
820,mode,560
6923,bluetooth,136
14331,textwidth,1
219,attribut,560
266,view,613
349,enabl,840
437,element,1002
1770,anim,353
1990,viewbox,28
246,includ,347
2724,layer,306
49,time,749
82,output,187
572,abort,214
1038,decod,184
1321,wait,97
2163,googl,216
2344,buffer,194
3722,playback,73
5744,android,260
189,drop,493
2055,revert,39
153,disabl,765
2530,media,251
6372,codec,18
7078,webrtc,70
3718,freebsd,17
14332,statvf,1
595,cach,470
5070,bail,15
6562,ionmonkey,504
14333,guardshap,1
181,call,678
227,close,934
2028,alert,119
2988,modal,58
465,report,485
685,submit,78
1294,hang,404
1787,submiss,23
5025,minidump,5
731,explor,20
860,stop,306
4488,touch,63
5744,android,260
7264,accessfu,80
41,templat,167
87,final,115
1169,background,479
6562,ionmonkey,504
7819,kind,12
12904,callobject,2
1566,intermitt,820
4051,artifact,34
4622,snow,6
2002,uuid,10
28,correctli,381
648,come,52
998,event,997
6923,bluetooth,136
7376,devicefound,3
584,compil,595
6562,ionmonkey,504
614,host,79
1143,function,794
1491,self,50
2753,constructor,105
2771,prototyp,199
584,compil,595
1228,intel,53
1230,issu,219
6502,checkedint,10
78,document,871
165,problem,288
615,ascii,60
665,cooki,199
755,write,219
246,includ,347
855,central,188
2157,bustag,47
3749,comm,51
4170,stdint,15
830,mix,72
3120,grayscal,9
5270,subpixel,16
105,storag,93
202,watch,67
2815,settimeout,43
4149,devic,140
114,flag,210
964,ifram,281
1342,lock,117
1436,respect,74
2032,pointer,218
5902,sandbox,40
385,certain,141
437,element,1002
484,turn,158
860,stop,306
977,scroll,616
1702,mous,309
2596,wheel,33
1566,intermitt,820
2103,nsdiskcachemap,6
3662,xpcshell,139
5739,unpack,8
9608,pr_seek,2
14334,test_hotfix,1
14335,writecacheclean,1
219,attribut,560
592,switch,402
6716,infal,21
10408,nsidocshel,5
189,drop,493
625,import,252
1770,anim,353
1786,declar,126
2328,rule,182
3956,keyfram,11
24,invalid,526
140,valu,858
592,switch,402
852,style,676
1001,comput,77
101,local,373
210,default,684
224,line,755
276,instead,553
614,host,79
5970,candid,11
106,allow,498
2581,video,549
3839,audio,180
7640,sipcc,17
14336,unidirect,1
241,broken,1014
849,class,240
1024,mozilla,846
1712,namespac,69
2530,media,251
11340,imageformat,3
13147,birch,4
3510,benchmark,37
3640,slowdown,13
7582,emscripten,6
14337,memop,2
328,thing,108
954,purpl,16
2344,buffer,194
3615,investig,132
14338,lazier,1
231,pref,284
237,miss,655
349,enabl,840
378,config,148
893,ident,125
584,compil,595
614,host,79
820,mode,560
1491,self,50
3054,shell,146
584,compil,595
3939,jsinterp,47
13913,scopeobject,3
153,disabl,765
241,broken,1014
349,enabl,840
1080,debug,329
5415,methodjit,79
5480,yarr,27
716,contact,72
1080,debug,329
1243,statement,77
1382,optim,189
198,result,498
301,wrong,775
3039,stat,28
7450,devicestorag,17
14339,freebyt,1
226,verifi,48
314,permiss,154
687,manag,371
868,talk,8
6637,wifi,54
5861,clang,82
24,invalid,526
298,messag,1189
405,sent,118
998,event,997
14340,nsevent,1
227,close,934
14341,gcslice,1
16,null,592
106,allow,498
560,argument,301
786,repeat,74
12986,createpattern,2
118,timestamp,41
361,faster,54
597,implement,896
17,object,935
338,normal,91
851,like,201
892,look,221
273,unnecessari,108
428,token,77
1597,past,195
1181,constant,104
14342,nsitcpsocket,1
664,space,332
2599,coordin,38
13749,framemetr,5
14343,terminolog,1
697,handl,486
2166,ondataavail,18
2568,offset,139
241,broken,1014
2724,layer,306
11827,readback,4
1344,rang,151
2344,buffer,194
3737,everytim,8
3839,audio,180
4109,currenttim,13
1024,mozilla,846
2724,layer,306
14344,copydata,1
14345,file_util_linux,1
44,auth,58
175,proxi,170
241,broken,1014
663,regress,687
5179,negoti,8
697,handl,486
248,check,780
118,timestamp,41
998,event,997
1230,issu,219
3993,emul,24
4488,touch,63
7264,accessfu,80
8354,pn_type,9
14346,pnk_limit,1
20,column,312
2719,colspan,23
6140,ptrdiff_t,5
18,option,541
147,compon,274
10503,lookupmethod,3
660,replac,302
1496,signal,49
1995,safe,123
7569,equival,13
14347,strcat,1
14348,strncat,1
660,replac,302
1496,signal,49
1995,safe,123
7569,equival,13
14349,strtok,1
14350,strtok_r,1
4037,netwerk,41
9752,parallel_dir,4
508,process,393
563,pass,240
1884,node,331
2013,nshtmleditor,30
13271,achildrenonli,2
2028,alert,119
2887,clock,14
3678,dismiss,27
5281,alarm,24
7373,gaia,22
148,data,557
591,give,96
943,ctype,53
2032,pointer,218
6861,arraybuff,20
12153,relocat,3
17,object,935
597,implement,896
2445,debugg,205
2771,prototyp,199
330,longer,398
2669,nightli,208
7255,bananabread,4
47,plugin,831
896,click,809
918,present,122
927,show,314
1261,play,231
1698,preview,338
1903,icon,677
4406,overlay,49
25,list,758
446,sort,169
686,base,419
1683,nscontentutil,77
2180,ns_ensure_tru,20
2194,iscallerchrom,4
7223,ton,8
1321,wait,97
3306,threadsaf,24
6562,ionmonkey,504
729,ineffici,13
1088,notifi,80
6562,ionmonkey,504
172,access,800
201,warn,954
686,base,419
799,role,105
908,anonym,70
1024,mozilla,846
1277,enum,46
1471,compar,79
1501,spam,23
3502,comparison,151
14351,rolemap,1
14352,wenum,1
67,home,154
224,line,755
572,abort,214
1024,mozilla,846
2303,child,171
2887,clock,14
4781,actor,30
5524,indexeddb,114
6891,inbound,14
7517,cjone,9
12158,idbtransact,6
14353,dbactor,2
2962,ghost,12
14354,dirtymarkup,1
28,correctli,381
496,clear,358
1655,overrid,82
290,profil,295
401,improv,192
700,design,34
852,style,676
6562,ionmonkey,504
660,replac,302
2883,depth,26
14355,relativesrcdir,1
712,load,1006
746,font,662
36,set,531
245,custom,254
298,messag,1189
1047,carri,11
1088,notifi,80
1834,observ,125
7347,mozset,3
14356,isar,2
14357,pn_name,1
14358,pn_nullari,1
24,invalid,526
36,set,531
140,valu,858
145,throw,271
330,longer,398
5941,websocket,83
14359,binarytyp,1
36,set,531
487,renam,185
4149,devic,140
6923,bluetooth,136
660,replac,302
13674,uintptr_t,2
14360,prtdiff_t,1
14361,pruptrdiff,1
36,set,531
351,select,989
437,element,1002
2010,innerhtml,69
1024,mozilla,846
14362,scaleycbcrtorgb,1
14363,omxdecod,2
14364,readaudio,1
47,plugin,831
2086,java,158
3889,mainli,38
4571,nstreebodyfram,15
201,warn,954
1710,cairo,246
5475,silenc,21
7630,pedant,14
248,check,780
349,enabl,840
1203,syntax,59
1218,parser,178
7236,webidl,39
9002,stand,9
106,allow,498
538,interfac,204
562,inherit,115
1114,forward,177
1218,parser,178
1786,declar,126
14365,crossscriptssa,1
834,engin,193
2608,instanti,26
7264,accessfu,80
377,usag,162
413,convert,149
4673,ns_max,30
4674,ns_min,30
4675,pr_max,33
4676,pr_min,32
663,regress,687
7582,emscripten,6
14337,memop,2
246,includ,347
508,process,393
4488,touch,63
5277,unchang,7
7850,changedtouch,4
7851,touchev,4
41,templat,167
80,header,428
2608,instanti,26
4430,nsautoptr,9
977,scroll,616
1169,background,479
1514,effect,152
7052,parallax,2
14366,janki,1
16,null,592
14367,datacal,1
2187,increment,65
2341,dangl,22
3877,rebuilt,7
1024,mozilla,846
193,workaround,34
314,permiss,154
687,manag,371
7373,gaia,22
210,default,684
593,platform,130
11255,yasm,8
15,javascript,468
597,implement,896
614,host,79
1491,self,50
2753,constructor,105
14,creat,714
380,directori,201
595,cach,470
816,privileg,58
1033,domain,126
2530,media,251
852,style,676
959,forget,27
4731,suspect,13
47,plugin,831
820,mode,560
6655,hidpi,18
253,appli,165
263,filter,309
344,doubl,215
14368,asyncresolv,1
197,push,74
272,requir,231
1592,clobber,26
2530,media,251
140,valu,858
165,problem,288
240,print,621
572,abort,214
678,distinguish,25
1227,hardwar,74
1343,overwrit,32
1493,overwritten,13
3542,poison,15
131,site,406
523,right,461
751,render,559
851,like,201
1756,half,25
584,compil,595
818,speed,80
1184,cancel,124
1427,thread,352
6562,ionmonkey,504
59,gener,423
1427,thread,352
6562,ionmonkey,504
49,time,749
307,correct,194
353,width,268
564,expect,308
813,follow,197
1566,intermitt,820
3676,test_bug,314
181,call,678
298,messag,1189
560,argument,301
3126,fault,41
3433,segment,31
14369,throwerror,1
779,undefin,303
1024,mozilla,846
2107,orang,114
2532,unexpect,377
3523,perman,85
4827,typeerror,62
9965,privatebrows,22
408,block,403
1427,thread,352
2951,main,162
201,warn,954
737,unus,272
1143,function,794
7522,wunus,44
13566,objectimpl,2
105,storag,93
401,improv,192
444,name,270
4149,devic,140
105,storag,93
210,default,684
380,directori,201
4149,devic,140
7373,gaia,22
7698,sdcard,7
248,check,780
597,implement,896
697,handl,486
1080,debug,329
1727,queryinterfac,38
2142,sure,54
2994,nsisupport,51
186,pars,235
349,enabl,840
663,regress,687
2073,feed,254
201,warn,954
373,parenthes,26
1424,suggest,95
1909,nsframe,30
14370,wparenthes,1
6716,infal,21
91,display,1017
140,valu,858
250,prefer,344
301,wrong,775
352,size,486
595,cach,470
677,color,275
702,unnecessarili,20
977,scroll,616
1169,background,479
1181,constant,104
14371,componentalpha,1
91,display,1017
425,graph,34
663,regress,687
689,anymor,157
897,recent,167
14372,academi,1
14373,khan,1
663,regress,687
3398,signific,14
6562,ionmonkey,504
14374,dromaeo_dom,1
632,singl,111
1317,associ,44
1427,thread,352
2796,jsruntim,16
189,drop,493
351,select,989
998,event,997
2214,fire,152
598,resolut,68
1551,lower,53
3106,acceler,138
7480,pan,20
149,delet,631
375,relat,190
5156,uninstal,58
5524,indexeddb,114
149,delet,631
375,relat,190
595,cach,470
5156,uninstal,58
149,delet,631
375,relat,190
4288,localstorag,40
5156,uninstal,58
1349,loop,182
2581,video,549
4647,webgl,319
6306,indefinit,9
16,null,592
305,convers,156
683,fals,194
5367,implicit,26
237,miss,655
3691,ifndef,14
4037,netwerk,41
8003,endif,5
14375,nsdnsservic,1
737,unus,272
63,type,981
231,pref,284
354,array,356
4490,qcm,24
7630,pedant,14
91,display,1017
241,broken,1014
409,download,448
663,regress,687
897,recent,167
1110,sourceforg,5
3039,stat,28
51,extrem,37
65,form,289
341,input,469
3817,facebook,41
4315,twitter,30
1524,ensur,60
4147,discard,36
6562,ionmonkey,504
14376,ioncontext,1
26,boolean,37
276,instead,553
1216,count,155
1342,lock,117
4754,imgfram,8
28,correctli,381
36,set,531
697,handl,486
7712,roam,6
21,export,73
389,target,170
737,unus,272
1812,xpconnect,65
4040,makefil,117
799,role,105
1952,menuitem,63
2854,submenu,31
3014,aria,130
3197,act,10
14377,parent_menuitem,1
1294,hang,404
1427,thread,352
1835,shutdown,273
13312,sensor,12
2937,msvc,70
153,disabl,765
574,commit,33
897,recent,167
4869,jsscript,48
5415,methodjit,79
63,type,981
354,array,356
832,expos,232
851,like,201
2760,uint,59
241,broken,1014
828,translat,50
1998,listen,131
2163,googl,216
2254,toolbar,755
14378,ns_strlen,2
447,introduc,49
9752,parallel_dir,4
224,line,755
2328,rule,182
2395,paren,27
14379,unmatch,6
106,allow,498
429,url,190
1754,absolut,83
2160,launch,106
3434,manifest,66
14380,launch_path,1
288,caus,1029
751,render,559
1053,transit,99
1230,issu,219
1432,border,342
2684,round,64
15,javascript,468
365,variabl,367
444,name,270
614,host,79
1036,real,22
1080,debug,329
1491,self,50
1698,preview,338
4046,stutter,10
6894,camera,14
7516,otoro,28
15,javascript,468
465,report,485
614,host,79
1491,self,50
1564,better,108
298,messag,1189
405,sent,118
973,multipart,36
10700,countri,4
408,block,403
1100,store,114
1114,forward,177
10125,timedur,4
14381,tosecond,1
78,document,871
85,version,391
926,frame,581
1017,prefix,58
67,home,154
224,line,755
572,abort,214
1024,mozilla,846
2303,child,171
2887,clock,14
4781,actor,30
5524,indexeddb,114
6891,inbound,14
7517,cjone,9
12158,idbtransact,6
14353,dbactor,2
288,caus,1029
437,element,1002
881,parent,223
955,disappear,212
977,scroll,616
1359,entir,63
1432,border,342
1616,radiu,70
1671,overflow,415
1864,combin,57
2556,simplifi,57
14382,sendstkrespons,1
860,stop,306
1420,isol,17
3031,docshel,95
5902,sandbox,40
14,creat,714
17,object,935
314,permiss,154
538,interfac,204
849,class,240
874,deni,44
1033,domain,126
1054,get,278
2988,modal,58
2997,wrapper,96
10063,unnamedclass,3
219,attribut,560
555,string,539
1169,background,479
624,command,270
1249,forc,81
1536,sign,151
2671,spin,30
3054,shell,146
6811,pymak,56
337,slower,85
6218,typedarray,7
14383,othertypedarray,1
153,disabl,765
922,imag,1017
1169,background,479
1230,issu,219
1723,paint,210
105,storag,93
271,mime,54
276,instead,553
460,properti,691
1039,servic,201
4149,devic,140
153,disabl,765
349,enabl,840
1358,inlin,275
6562,ionmonkey,504
153,disabl,765
1124,refresh,136
1608,driver,87
1723,paint,210
248,check,780
580,configur,228
6296,toolchain,8
14384,ssse,1
201,warn,954
1836,elimin,67
49,time,749
204,differ,302
442,titl,338
1466,focu,467
1759,repaint,99
2049,blur,34
484,turn,158
712,load,1006
1179,radio,47
1321,wait,97
298,messag,1189
624,command,270
1088,notifi,80
14385,proactiv,3
36,set,531
175,proxi,170
459,manual,52
533,wide,53
1129,ubuntu,34
1335,honor,34
47,plugin,831
349,enabl,840
1038,decod,184
1227,hardwar,74
5744,android,260
7130,libstagefright,11
241,broken,1014
2052,land,241
12475,bsd,7
105,storag,93
263,filter,309
377,usag,162
705,calcul,56
2682,disk,67
3350,mimetyp,10
4149,devic,140
380,directori,201
688,packag,194
1024,mozilla,846
2281,xulrunn,60
998,event,997
2579,dispatch,60
6937,mozbrows,29
14386,firstpaint,1
49,time,749
106,allow,498
210,default,684
687,manag,371
1421,network,134
7009,rout,9
36,set,531
592,switch,402
351,select,989
612,inner,58
660,replac,302
1884,node,331
3095,contentedit,145
9559,keyup,5
276,instead,553
1723,paint,210
1977,async,71
2816,throttl,8
3121,compress,24
43,account,364
140,valu,858
445,screen,322
1342,lock,117
1572,backend,110
4824,orient,40
6848,gonk,54
1715,bind,208
2758,bit,47
4171,typedef,16
6680,reinstat,5
860,stop,306
998,event,997
1702,mous,309
4343,simul,6
77,current,203
472,address,301
3296,api,110
6637,wifi,54
189,drop,493
219,attribut,560
385,certain,141
880,condit,119
2396,getter,122
3670,satisfi,6
7236,webidl,39
14,creat,714
538,interfac,204
597,implement,896
640,script,656
6576,stub,55
125,help,167
341,input,469
939,autocomplet,229
1144,nativ,247
1520,posit,459
82,output,187
288,caus,1029
1062,corrupt,183
1246,race,58
1715,bind,208
6676,seemingli,4
6811,pymak,56
89,releas,329
653,trigger,246
926,frame,581
1059,stack,286
3418,jemalloc,91
14387,linkobj,1
128,unit,177
653,trigger,246
4037,netwerk,41
7239,asan,13
14388,test_permmgr,1
5861,clang,82
260,privat,318
820,mode,560
1141,brows,292
73,multipl,356
775,startup,322
1294,hang,404
2477,minut,32
849,class,240
1277,enum,46
1805,strong,12
14286,strictmodest,3
922,imag,1017
1446,copi,304
1597,past,195
1723,paint,210
6447,aurora,53
301,wrong,775
1637,weight,21
12760,opu,20
14389,downmix,1
510,rewrit,36
697,handl,486
1836,elimin,67
4463,quota,25
14390,test_quota,1
1566,intermitt,820
750,filenam,63
1419,popul,34
2987,filepick,16
7298,metro,12
2274,valgrind,70
3751,unittest,24
7640,sipcc,17
1708,nsifram,125
2305,getfirstchild,5
14,creat,714
922,imag,1017
977,scroll,616
1452,layout,453
2683,reftest,424
5452,pixmap,12
8196,gccallback,4
8942,xpcjsruntim,9
422,memori,538
4224,size_t,30
14391,pages,1
14392,sysconf,1
25,list,758
181,call,678
3352,freed,18
5638,compart,219
843,recurs,146
6562,ionmonkey,504
210,default,684
330,longer,398
584,compil,595
1062,corrupt,183
1316,drawn,80
2724,layer,306
82,output,187
437,element,1002
2808,vista,108
3839,audio,180
10090,choppi,6
63,type,981
104,standard,61
125,help,167
435,reduc,84
1049,tree,401
5972,inclus,6
11206,prtype,9
9,detect,176
378,config,148
11061,libev,2
276,instead,553
2724,layer,306
14393,moz_widget_gtk,1
14394,moz_x,1
177,rel,79
234,inact,65
1049,tree,401
2599,coordin,38
2724,layer,306
5430,thebeslay,9
36,set,531
181,call,678
508,process,393
1088,notifi,80
1771,chrome,584
7765,settingsservic,5
253,appli,165
1236,pattern,62
1710,cairo,246
2475,matrix,19
2583,surfac,84
6642,azur,89
204,differ,302
483,state,378
599,keyword,114
5746,card,52
193,workaround,34
1843,except,393
1891,float,258
14395,po,1
335,continu,81
408,block,403
592,switch,402
1427,thread,352
13312,sensor,12
204,differ,302
298,messag,1189
501,point,147
528,entri,322
17,object,935
2077,dictionari,83
4616,worker,131
683,fals,194
1782,instanceof,22
1792,xmlhttprequest,112
4616,worker,131
523,right,461
1706,context,462
10230,slide,7
13047,parsenod,3
487,renam,185
4235,friend,29
14396,pnk_rb,1
401,improv,192
666,dump,64
671,minor,45
16,null,592
63,type,981
592,switch,402
712,load,1006
1962,emb,47
140,valu,858
228,return,673
563,pass,240
2168,nstarray,58
6923,bluetooth,136
15,javascript,468
18,option,541
210,default,684
484,turn,158
1771,chrome,584
6923,bluetooth,136
211,hide,147
231,pref,284
7580,mozaudiocontext,3
9,detect,176
269,leak,750
408,block,403
549,byte,92
866,lost,112
1385,definit,65
1534,evalu,48
2274,valgrind,70
10507,calloc,3
14397,newcontext,1
9,detect,176
408,block,403
549,byte,92
866,lost,112
1385,definit,65
2274,valgrind,70
14398,selectforgc,1
151,http,448
1421,network,134
3434,manifest,66
15,javascript,468
413,convert,149
560,argument,301
3690,sampl,52
12661,dropbox,13
241,broken,1014
625,import,252
716,contact,72
45,log,123
157,send,201
349,enabl,840
13454,logcat,2
926,frame,581
2581,video,549
3690,sampl,52
6991,correl,6
49,time,749
126,incorrect,450
248,check,780
565,number,264
1858,bound,108
2148,iter,96
9335,scatter,4
13884,parallelarray,4
163,break,454
189,drop,493
683,fals,194
863,true,216
1852,drag,532
1901,nest,131
3095,contentedit,145
389,target,170
4040,makefil,117
13852,dragonfli,2
14399,debugscopeproxi,1
172,access,800
314,permiss,154
460,properti,691
716,contact,72
874,deni,44
12441,rangeerror,3
15,javascript,468
444,name,270
908,anonym,70
1143,function,794
1642,accur,11
6036,infer,33
105,storag,93
181,call,678
806,avoid,198
2632,hand,33
4149,devic,140
5402,bundl,19
1024,mozilla,846
1452,layout,453
228,return,673
276,instead,553
1127,init,139
1797,bool,61
6990,nsresult,47
7333,tabchild,13
231,pref,284
5168,enableprivileg,10
14400,dire,1
231,pref,284
5168,enableprivileg,10
6600,telemetri,77
201,warn,954
365,variabl,367
7522,wunus,44
136,long,233
858,extens,397
25,list,758
91,display,1017
349,enabl,840
382,path,232
1723,paint,210
181,call,678
555,string,539
9059,nscssparser,7
201,warn,954
218,uniniti,129
1143,function,794
11997,svgpathdata,3
14401,segtyp,1
147,compon,274
751,render,559
1672,gmail,131
1826,alpha,64
2724,layer,306
9676,inbox,26
188,valid,191
351,select,989
1449,shadow,148
1549,focus,178
2683,reftest,424
13994,isel,3
14402,markerstart,1
105,storag,93
210,default,684
464,locat,446
4149,devic,140
14403,shgetfolderpath,1
246,includ,347
382,path,232
12883,mozilla_dir,2
19,seri,15
49,time,749
508,process,393
881,parent,223
2303,child,171
2713,consum,34
3682,deliv,7
4488,touch,63
68,instal,642
880,condit,119
1246,race,58
3606,nsizipwrit,8
422,memori,538
1807,heap,124
2033,alloc,207
3718,freebsd,17
3843,statist,5
382,path,232
1358,inlin,275
14404,linttostr,1
1998,listen,131
3659,termin,41
4550,subprocess,10
7949,abnorm,4
13619,phal,3
224,line,755
880,condit,119
1218,parser,178
14405,unravel,1
17,object,935
50,user,570
460,properti,691
471,respons,106
640,script,656
698,start,444
779,undefin,303
14406,scriptish,1
82,output,187
204,differ,302
1054,get,278
2984,eager,10
6562,ionmonkey,504
10489,differenti,16
114,flag,210
153,disabl,765
1968,bogu,82
1591,catch,42
2634,eat,18
6994,webapp,52
349,enabl,840
389,target,170
998,event,997
14407,fluf,1
250,prefer,344
593,platform,130
6642,azur,89
63,type,981
572,abort,214
1053,transit,99
1723,paint,210
2532,unexpect,377
14408,objectstrok,1
73,multipl,356
437,element,1002
1432,border,342
1719,opac,68
1901,nest,131
11,incorrectli,289
1382,optim,189
6562,ionmonkey,504
9648,bitwis,4
16,null,592
17,object,935
382,path,232
6923,bluetooth,136
14409,bluetoothdevic,1
193,workaround,34
368,obsolet,57
3718,freebsd,17
4849,sigfp,4
73,multipl,356
180,appear,438
301,wrong,775
1424,suggest,95
2207,monitor,45
4456,awesom,12
4475,briefli,17
68,instal,642
688,packag,194
1959,app,114
40,save,392
148,data,557
289,index,202
330,longer,398
750,filenam,63
858,extens,397
922,imag,1017
188,valid,191
343,comment,212
401,improv,192
4454,vorbi,16
147,compon,274
688,packag,194
14410,mozbas,1
856,stuff,74
1715,bind,208
1727,queryinterfac,38
1771,chrome,584
3481,getinterfac,16
12475,bsd,7
13948,libopu,3
14411,lrintf,1
89,releas,329
3243,later,47
6184,harfbuzz,27
28,correctli,381
4616,worker,131
14412,blobpropertybag,1
497,provid,202
2937,msvc,70
4170,stdint,15
290,profil,295
377,usag,162
422,memori,538
806,avoid,198
827,larg,262
63,type,981
3485,addproperti,5
6562,ionmonkey,504
7366,typeobject,8
14237,haslazytyp,2
14413,nsmediasniff,1
18,option,541
298,messag,1189
